id,buffer,class,metric,value
181,2200,1,split,14.378224683550702
181,1900,1,pland,44.17724337564017
181,1900,1,pd,7.79336450679136
181,1900,1,ed,137.3487716173087
181,1900,1,split,7.898665722595384
181,1600,1,pland,56.35744404800519
181,1600,1,pd,8.829783400007209
181,1600,1,ed,170.72115904422103
181,1600,1,split,3.9849972847827395
181,1300,1,pland,70.78189300411523
181,1300,1,pd,4.572473708276178
181,1300,1,ed,201.0005648349875
181,1300,1,split,2.0702875713311366
181,1000,1,pland,89.88404638144742
181,1000,1,pd,1.777066950997379
181,1000,1,ed,234.97267759562845
181,1000,1,split,1.2421703562397057
181,700,1,pland,99.06176700547303
181,700,1,pd,1.7374685083832855
181,700,1,ed,229.3458431065937
181,700,1,split,1.0206419313720045
181,400,1,pland,100
181,400,1,pd,2.602133749674733
181,400,1,ed,0
181,400,1,split,1
181,100,1,pland,100
181,100,1,pd,37.03703703703704
181,100,1,ed,0
181,100,1,split,1
180,2800,1,pland,61.47700701480904
180,2800,1,pd,4.384255650818394
180,2800,1,ed,162.68836061314627
180,2800,1,split,3.3228586810777276
180,2500,1,pland,71.01217562415447
180,2500,1,pd,4.167862364886101
180,2500,1,ed,181.9374410691592
180,2500,1,split,2.258923538581627
180,2200,1,pland,81.41468005018821
180,2200,1,pd,3.3981597657883738
180,2200,1,ed,196.7011710581347
180,2200,1,split,1.6252290398194618
180,1900,1,pland,91.4012738853503
180,1900,1,pd,1.8263589251877728
180,1900,1,ed,206.11601945072258
180,1900,1,split,1.2417377233122975
180,1600,1,pland,97.71804563908722
180,1600,1,pd,0.6222097780266617
180,1600,1,ed,207.80251061645433
180,1600,1,split,1.057208456333419
180,1300,1,pland,99.50166112956809
180,1300,1,pd,0.23071244001476562
180,1300,1,ed,203.62679955703211
180,1300,1,split,1.0100417780329487
180,1000,1,pland,99.96478873239437
180,1000,1,pd,0.39123630672926446
180,1000,1,ed,210.09389671361504
180,1000,1,split,1.000704597476824
180,700,1,pland,99.92673992673993
180,700,1,pd,0.8140008140008141
180,700,1,ed,216.84981684981685
180,700,1,split,1.001466813150902
180,400,1,pland,100
180,400,1,pd,2.42600679281902
180,400,1,ed,0
180,400,1,split,1
180,100,1,pland,100
180,100,1,pd,32.6797385620915
180,100,1,ed,0
180,100,1,split,1
179,2800,1,pland,19.039588141310134
179,2800,1,pd,4.438132433871827
179,2800,1,ed,68.0957453103734
179,2800,1,split,128.14487366009635
179,2500,1,pland,22.762755967869673
179,2500,1,pd,4.33684051740393
179,2500,1,ed,78.9682090734246
179,2500,1,split,80.09895606127787
179,2200,1,pland,25.72980804056501
179,2200,1,pd,3.541389995573262
179,2200,1,ed,83.3272968731136
179,2200,1,split,55.22736098110868
179,1900,1,pland,26.24161726115269
179,1900,1,pd,3.0237254457295277
179,1900,1,ed,84.52392522758933
179,1900,1,split,44.12645815462004
179,1600,1,pland,29.122414756847405
179,1600,1,pd,3.1053971802993607
179,1600,1,ed,93.44140115520776
179,1600,1,split,31.369391643133245
179,1300,1,pland,35.61643835616438
179,1300,1,pd,3.8655746418303503
179,1300,1,ed,110.89367253750817
179,1300,1,split,18.228074998578006
179,1000,1,pland,41.50586454786228
179,1000,1,pd,4.203976962206247
179,1000,1,ed,124.2275192331946
179,1000,1,split,11.150189868265423
179,700,1,pland,51.900698215671056
179,700,1,pd,4.309973278165676
179,700,1,ed,142.7463149728472
179,700,1,split,5.942896691835281
179,400,1,pland,73.65967365967366
179,400,1,pd,5.18000518000518
179,400,1,ed,160.06216006216007
179,400,1,split,2.0135776805251644
179,100,1,pland,100
179,100,1,pd,38.31417624521073
179,100,1,ed,0
179,100,1,split,1
178,2800,1,pland,5.872429305912596
178,2800,1,pd,3.43651813767495
178,2800,1,ed,31.62489288774636
178,2800,1,split,531.7963867991873
178,2500,1,pland,6.738038459586991
178,2500,1,pd,3.1006703085448835
178,2500,1,ed,35.80428569012465
178,2500,1,split,333.92937483988885
178,2200,1,pland,8.243538044556093
178,2200,1,pd,3.0115393373144417
178,2200,1,ed,42.6169542319473
178,2200,1,split,196.86592965083514
178,1900,1,pland,10.95791655402361
178,1900,1,pd,2.903687683357864
178,1900,1,ed,55.57057462977982
178,1900,1,split,106.01900695811189
178,1600,1,pland,14.544287548138637
178,1600,1,pd,2.7100271002710024
178,1600,1,ed,70.68891741548994
178,1600,1,split,52.30157040627508
178,1300,1,pland,22.41834043416515
178,1300,1,pd,2.4796555533013236
178,1300,1,ed,107.18874687225266
178,1300,1,split,21.01972623788631
178,1000,1,pland,36.45338208409507
178,1000,1,pd,2.843794434288036
178,1000,1,ed,169.53077391834248
178,1000,1,split,7.647436192345637
178,700,1,pland,62.69644334160462
178,700,1,pd,2.75709953129308
178,700,1,ed,276.81279294182525
178,700,1,split,2.557451997942394
178,400,1,pland,96.37883008356548
178,400,1,pd,12.380068090374499
178,400,1,ed,399.2571959145776
178,400,1,split,1.1082533622261204
178,100,1,pland,100
178,100,1,pd,74.07407407407408
178,100,1,ed,0
178,100,1,split,1
177,2800,1,pland,53.4188999864419
177,2800,1,pd,1.606885504386295
177,2800,1,ed,164.98696916286286
177,2800,1,split,3.8628098744643142
177,2500,1,pland,61.99123717283525
177,2500,1,pd,1.2170593284394737
177,2500,1,ed,189.99577232022753
177,2500,1,split,2.7297607024318413
177,2200,1,pland,73.34146713436023
177,2200,1,pd,1.3556335044820633
177,2200,1,ed,224.46749021402064
177,2200,1,split,1.8817048504344576
177,1900,1,pland,82.7080770807708
177,1900,1,pd,0.9111202223133342
177,1900,1,ed,248.53081864151977
177,1900,1,split,1.465120728429929
177,1600,1,pland,92.20363636363636
177,1600,1,pd,0.1616161616161616
177,1600,1,ed,268.1212121212121
177,1600,1,split,1.1762615515183679
177,1300,1,pland,99.02026274771765
177,1300,1,pd,0.24740839704099563
177,1300,1,ed,285.75669858234994
177,1300,1,split,1.019886518928252
177,1000,1,pland,100
177,1000,1,pd,1.2588116817724069
177,1000,1,ed,0
177,1000,1,split,1.0015120010260927
177,700,1,pland,100
177,700,1,pd,0.86333419666753
177,700,1,ed,0
177,700,1,split,1
177,400,1,pland,100
177,400,1,pd,5.446623093681917
177,400,1,ed,0
177,400,1,split,1.0098519776753214
177,100,1,pland,100
177,100,1,pd,37.03703703703704
177,100,1,ed,0
177,100,1,split,1
176,2800,1,pland,76.29154736711067
176,2800,1,pd,10.373874434623845
176,2800,1,ed,373.3349931532429
176,2800,1,split,2.2076185794304157
176,2500,1,pland,74.13994851392465
176,2500,1,pd,11.354673184769135
176,2500,1,ed,365.9151779910029
176,2500,1,split,3.3698188091478127
176,2200,1,pland,73.54038519713623
176,2200,1,pd,11.092064132298074
176,2200,1,ed,366.6767503613324
176,2200,1,split,2.9557932781120986
176,1900,1,pland,73.96028977730079
176,1900,1,pd,10.285305428852517
176,1900,1,ed,367.45371612557017
176,1900,1,split,2.4281116020027396
176,1600,1,pland,74.79766610201392
176,1600,1,pd,10.038270907836125
176,1600,1,ed,367.21249764728026
176,1600,1,split,2.2208679521510533
176,1300,1,pland,81.67852062588905
176,1300,1,pd,8.850956219377274
176,1300,1,ed,395.6377430061641
176,1300,1,split,1.727168899503806
176,1000,1,pland,93.04812834224599
176,1000,1,pd,7.02209258358991
176,1000,1,ed,446.92918489709933
176,1000,1,split,1.2047694216706786
176,700,1,pland,96.01895734597157
176,700,1,pd,8.42548709847288
176,700,1,ed,439.1785150078989
176,700,1,split,1.1676855272144349
176,400,1,pland,100
176,400,1,pd,12.995451591942823
176,400,1,ed,0
176,400,1,split,1.0358680057388807
176,100,1,pland,100
176,100,1,pd,246.91358024691363
176,100,1,ed,0
176,100,1,split,1.4210526315789476
175,2800,1,pland,26.663383403102685
175,2800,1,pd,9.412022216750117
175,2800,1,ed,135.286875153903
175,2800,1,split,34.66245237089972
175,2500,1,pland,30.305144959715797
175,2500,1,pd,9.938886421789423
175,2500,1,ed,151.9169362853941
175,2500,1,split,23.872867306467114
175,2200,1,pland,33.95317947866513
175,2200,1,pd,9.777335030531113
175,2200,1,ed,167.55216115999778
175,2200,1,split,16.717429288024213
175,1900,1,pland,38.63975226516802
175,1900,1,pd,9.430235373577501
175,1900,1,ed,189.96826853232406
175,1900,1,split,11.512391565379243
175,1600,1,pland,48.018292682926834
175,1600,1,pd,11.668172237277927
175,1600,1,ed,230.91689250225835
175,1600,1,split,7.326381472653034
175,1300,1,pland,60.68237205523964
175,1300,1,pd,12.335650028582604
175,1300,1,ed,282.7872551674339
175,1300,1,split,4.220618449503442
175,1000,1,pland,67.80600461893765
175,1000,1,pd,11.290736463946626
175,1000,1,ed,313.6258660508083
175,1000,1,split,2.8854867047439883
175,700,1,pland,72.88930581613509
175,700,1,pd,8.338544923910778
175,700,1,ed,338.9618511569731
175,700,1,split,2.1961583135077465
175,400,1,pland,80.93922651933701
175,400,1,pd,9.208103130755065
175,400,1,ed,350.82872928176795
175,400,1,split,1.568806790293424
175,100,1,pland,100
175,100,1,pd,44.44444444444444
175,100,1,ed,0
175,100,1,split,1
174,2800,1,pland,39.930973173665215
174,2800,1,pd,10.226196494041497
174,2800,1,ed,196.1860935348359
174,2800,1,split,11.78885431109007
174,2500,1,pland,44.634680469838734
174,2500,1,pd,10.175415311787997
174,2500,1,ed,216.27181631163316
174,2500,1,split,8.027622651738932
174,2200,1,pland,52.29228877568944
174,2200,1,pd,9.465815719109237
174,2200,1,ed,247.29199601850226
174,2200,1,split,5.166010652643363
174,1900,1,pland,63.28009828009829
174,1900,1,pd,9.555009555009555
174,1900,1,ed,296.88779688779687
174,1900,1,split,3.4709064154482148
174,1600,1,pland,70.96660187312246
174,1600,1,pd,8.639139227582417
174,1600,1,ed,328.3854626848089
174,1600,1,split,2.6692457313197364
174,1300,1,pland,80.01640240568616
174,1300,1,pd,8.201202843083653
174,1300,1,ed,362.67541461636597
174,1300,1,split,1.9242396026285693
174,1000,1,pland,85.40045766590389
174,1000,1,pd,5.0851767098906695
174,1000,1,ed,379.71014492753625
174,1000,1,split,1.518709723801265
174,700,1,pland,84.67220683287165
174,700,1,pd,10.259567046270647
174,700,1,ed,372.7300707910126
174,700,1,split,1.5140987161861241
174,400,1,pland,100
174,400,1,pd,12.626262626262626
174,400,1,ed,0
174,400,1,split,1.034827200293985
174,100,1,pland,100
174,100,1,pd,52.91005291005292
174,100,1,ed,0
174,100,1,split,1
173,2800,1,pland,14.373867265038404
173,2800,1,pd,4.69875243328251
173,2800,1,ed,73.99096688817929
173,2800,1,split,133.86964421614104
173,2500,1,pland,14.834659306164419
173,2500,1,pd,4.810785781722622
173,2500,1,ed,75.30082444841334
173,2500,1,split,92.4314483410644
173,2200,1,pland,16.000845487212008
173,2200,1,pd,4.9320087367011904
173,2200,1,ed,81.58951595857111
173,2200,1,split,56.26562915917986
173,1900,1,pland,20.493081270707464
173,1900,1,pd,5.305441867515537
173,1900,1,ed,102.35171831351913
173,1900,1,split,29.450117748853348
173,1600,1,pland,28.900328900328898
173,1600,1,pd,4.925560481116037
173,1600,1,ed,141.999141999142
173,1600,1,split,13.724028644692492
173,1300,1,pland,43.89097744360903
173,1300,1,pd,5.743525480367586
173,1300,1,ed,213.89411027568923
173,1300,1,split,5.590117884946907
173,1000,1,pland,75.61419472247496
173,1000,1,pd,7.582650894752805
173,1000,1,ed,358.8110403397028
173,1000,1,split,1.849876475894803
173,700,1,pland,95.52529182879377
173,700,1,pd,16.212710765239947
173,700,1,ed,437.4189364461738
173,700,1,split,1.2292702900135402
173,400,1,pland,100
173,400,1,pd,6.535947712418301
173,400,1,ed,0
173,400,1,split,1.0298440979955457
173,100,1,pland,100
173,100,1,pd,101.01010101010101
173,100,1,ed,0
173,100,1,split,1.198019801980198
172,2800,1,pland,85.96040413478947
172,2800,1,pd,6.0347680507699195
172,2800,1,ed,392.72713114913665
172,2800,1,split,2.3068347754089853
172,2500,1,pland,90.55895132189409
172,2500,1,pd,6.055101422948836
172,2500,1,ed,410.0694700149741
172,2500,1,split,2.0180274541513032
172,2200,1,pland,90.4752905603326
172,2200,1,pd,5.774460087981774
172,2200,1,ed,407.41440675296866
172,2200,1,split,1.9429651554702407
172,1900,1,pland,88.77808634183287
172,1900,1,pd,5.750511935818677
172,1900,1,ed,396.44870823866034
172,1900,1,split,1.9388018709823889
172,1600,1,pland,87.83930510314875
172,1600,1,pd,7.640648248682994
172,1600,1,ed,399.3847267462903
172,1600,1,split,1.9111593438264525
172,1300,1,pland,85.17802925752139
172,1300,1,pd,8.89379581071549
172,1300,1,ed,391.84837611555804
172,1300,1,split,1.8718726728384902
172,1000,1,pland,85.68086102012167
172,1000,1,pd,8.319034991940933
172,1000,1,ed,394.0102948058025
172,1000,1,split,1.6491073172863142
172,700,1,pland,88.96353166986565
172,700,1,pd,10.663254425250585
172,700,1,ed,404.9904030710173
172,700,1,split,1.4168453332463382
172,400,1,pland,90.56047197640117
172,400,1,pd,9.83284169124877
172,400,1,ed,400.196656833825
172,400,1,split,1.2516036985809036
172,100,1,pland,100
172,100,1,pd,116.95906432748538
172,100,1,ed,0
172,100,1,split,1.3622641509433961
171,2800,1,pland,88.72176084557756
171,2800,1,pd,4.775086951752263
171,2800,1,ed,398.72621329151906
171,2800,1,split,1.3385021289095538
171,2500,1,pland,92.42180648933062
171,2500,1,pd,3.5727045373347623
171,2500,1,ed,411.01529767124623
171,2500,1,split,1.204173329505483
171,2200,1,pland,94.78055686644645
171,2200,1,pd,3.3558806564941532
171,2200,1,ed,419.6004404593362
171,2200,1,split,1.144855989011898
171,1900,1,pland,96.62272441933459
171,1900,1,pd,1.8134895724349585
171,1900,1,ed,422.640719815861
171,1900,1,split,1.082911175686997
171,1600,1,pland,97.945448104853
171,1600,1,pd,2.9519423780847798
171,1600,1,ed,423.8398866454127
171,1600,1,split,1.0584002586592103
171,1300,1,pland,98.8963660834455
171,1300,1,pd,1.7945266935845674
171,1300,1,ed,428.6227007626739
171,1300,1,split,1.030275542892088
171,1000,1,pland,98.81818181818181
171,1000,1,pd,2.5252525252525255
171,1000,1,ed,426.66666666666674
171,1000,1,split,1.0287873403041468
171,700,1,pland,97.94776119402985
171,700,1,pd,3.1094527363184077
171,700,1,ed,420.7089552238806
171,700,1,split,1.0685173510963333
171,400,1,pland,100
171,400,1,pd,9.5238095238095255
171,400,1,ed,0
171,400,1,split,1.0290831499185134
171,100,1,pland,100
171,100,1,pd,123.45679012345681
171,100,1,ed,0
171,100,1,split,1.246153846153846
170,2800,1,pland,100
170,2800,1,pd,1.2573397206191141
170,2800,1,ed,0
170,2800,1,split,1.0053393038233105
170,2500,1,pland,100
170,2500,1,pd,1.0231225700838962
170,2500,1,ed,0
170,2500,1,split,1.0036930366544536
170,2200,1,pland,100
170,2200,1,pd,1.6299420351863738
170,2200,1,ed,0
170,2200,1,split,1.0079294900901157
170,1900,1,pland,100
170,1900,1,pd,0.9555009555009555
170,1900,1,ed,0
170,1900,1,split,1.0044363124261466
170,1600,1,pland,100
170,1600,1,pd,1.7265193370165748
170,1600,1,ed,0
170,1600,1,split,1.009384399812609
170,1300,1,pland,100
170,1300,1,pd,1.4631434173177658
170,1300,1,ed,0
170,1300,1,split,1.0074111460108683
170,1000,1,pland,100
170,1000,1,pd,4.927322000492731
170,1000,1,ed,0
170,1000,1,split,1.0335603631854315
170,700,1,pland,100
170,700,1,pd,5.05050505050505
170,700,1,ed,0
170,700,1,split,1.0221407513156895
170,400,1,pland,100
170,400,1,pd,15.561780267662623
170,400,1,ed,0
170,400,1,split,1.0887214576766355
170,100,1,pland,100
170,100,1,pd,46.29629629629629
170,100,1,ed,0
170,100,1,split,1
169,2800,1,pland,98.81677197013211
169,2800,1,pd,2.233709872997639
169,2800,1,ed,428.54681217690984
169,2800,1,split,1.0350084241492816
169,2500,1,pland,99.19730523901671
169,2500,1,pd,1.8315455855769764
169,2500,1,ed,428.1994314245443
169,2500,1,split,1.0218519974997442
169,2200,1,pland,99.51335965476082
169,2200,1,pd,1.9383996980177312
169,2200,1,ed,426.6519756373764
169,2200,1,split,1.0195622415806735
169,1900,1,pland,99.74182444061962
169,1900,1,pd,1.5026090757588177
169,1900,1,ed,429.39103352184253
169,1900,1,split,1.0141580774007517
169,1600,1,pland,99.96556473829202
169,1600,1,pd,0.7652280379553107
169,1600,1,ed,424.41460055096417
169,1600,1,split,1.0048367477009272
169,1300,1,pland,99.94758909853249
169,1300,1,pd,2.038201723736315
169,1300,1,ed,426.1006289308176
169,1300,1,split,1.006317708740773
169,1000,1,pland,99.91254919108002
169,1000,1,pd,0.9716756546664724
169,1000,1,ed,412.7678181023175
169,1000,1,split,1.0043851858451978
169,700,1,pland,100
169,700,1,pd,0.9965122072745392
169,700,1,ed,0
169,700,1,split,1
169,400,1,pland,100
169,400,1,pd,3.0609121518212428
169,400,1,ed,0
169,400,1,split,1
169,100,1,pland,100
169,100,1,pd,48.309178743961354
169,100,1,ed,0
169,100,1,split,1
168,2800,1,pland,96.31506218332567
168,2800,1,pd,2.622959209785557
168,2800,1,ed,421.2728389375096
168,2800,1,split,1.1003570856123426
168,2500,1,pland,99.64361044439595
168,2500,1,pd,2.5052327037925997
168,2500,1,ed,435.1104322738624
168,2500,1,split,1.0244347424531997
168,2200,1,pland,99.75703205307916
168,2200,1,pd,2.699643854676095
168,2200,1,ed,433.57318630657574
168,2200,1,split,1.019334793510409
168,1900,1,pland,99.83842903305991
168,1900,1,pd,2.209517496616676
168,1900,1,ed,427.91449167288096
168,1900,1,split,1.0168574073267478
168,1600,1,pland,99.929996499825
168,1600,1,pd,2.138995838680823
168,1600,1,ed,423.9295298098238
168,1600,1,split,1.0195160637703318
168,1300,1,pland,100
168,1300,1,pd,3.8192608261354954
168,1300,1,ed,0
168,1300,1,split,1.0291411177575491
168,1000,1,pland,100
168,1000,1,pd,4.969191015702644
168,1000,1,ed,0
168,1000,1,split,1.0366730889013664
168,700,1,pland,100
168,700,1,pd,6.066120715802245
168,700,1,ed,0
168,700,1,split,1.050675613959238
168,400,1,pland,100
168,400,1,pd,6.1050061050061055
168,400,1,ed,0
168,400,1,split,1.0110493864843417
168,100,1,pland,100
168,100,1,pd,44.44444444444444
168,100,1,ed,0
168,100,1,split,1
167,2800,1,pland,99.39632097499857
167,2800,1,pd,1.70852554245686
167,2800,1,ed,431.5735520246028
167,2800,1,split,1.0177739488561117
167,2500,1,pland,99.91434689507496
167,2500,1,pd,1.5068601792370528
167,2500,1,ed,433.5474660956459
167,2500,1,split,1.0099213557332143
167,2200,1,pland,100
167,2200,1,pd,1.2294452128477025
167,2200,1,ed,0
167,2200,1,split,1.003327459477634
167,1900,1,pland,100
167,1900,1,pd,1.2313754463735993
167,1900,1,ed,0
167,1900,1,split,1.0046947658044225
167,1600,1,pland,100
167,1600,1,pd,1.3447057015521746
167,1600,1,ed,0
167,1600,1,split,1.0097449005924521
167,1300,1,pland,100
167,1300,1,pd,1.4509155276979773
167,1300,1,ed,0
167,1300,1,split,1.004190531010868
167,1000,1,pland,100
167,1000,1,pd,2.450620006861736
167,1000,1,ed,0
167,1000,1,split,1.010662986348066
167,700,1,pland,100
167,700,1,pd,4.058853373921867
167,700,1,ed,0
167,700,1,split,1.014747812074993
167,400,1,pland,100
167,400,1,pd,9.523809523809524
167,400,1,ed,0
167,400,1,split,1.01732356702709
167,100,1,pland,100
167,100,1,pd,158.73015873015873
167,100,1,ed,0
167,100,1,split,1.814814814814815
166,2800,1,pland,91.05017502917153
166,2800,1,pd,4.602618955011021
166,2800,1,ed,408.30416180474526
166,2800,1,split,1.2487612261568235
166,2500,1,pland,91.89746611667648
166,2500,1,pd,5.319845478949781
166,2500,1,ed,413.9412689059124
166,2500,1,split,1.231806366016828
166,2200,1,pland,93.1405194558082
166,2200,1,pd,5.074049408556116
166,2200,1,ed,417.6894047505788
166,2200,1,split,1.2102641650792334
166,1900,1,pland,94.31600459828842
166,1900,1,pd,5.251131831793474
166,1900,1,ed,421.50977136288157
166,1900,1,split,1.2550275436234661
166,1600,1,pland,95.5062263129399
166,1600,1,pd,5.614710541619042
166,1600,1,ed,422.0658124285628
166,1600,1,split,1.1728846408619942
166,1300,1,pland,96.20763851533081
166,1300,1,pd,4.781543243081705
166,1300,1,ed,414.2908373677605
166,1300,1,split,1.1118366502579855
166,1000,1,pland,98.91107078039929
166,1000,1,pd,6.049606775559589
166,1000,1,ed,426.799758015729
166,1000,1,split,1.0459748532763262
166,700,1,pland,100
166,700,1,pd,6.127450980392158
166,700,1,ed,0
166,700,1,split,1.0610352709182989
166,400,1,pland,100
166,400,1,pd,2.9708853238265007
166,400,1,ed,0
166,400,1,split,1
166,100,1,pland,100
166,100,1,pd,41.15226337448561
166,100,1,ed,0
166,100,1,split,1
165,2800,1,pland,98.4212952293155
165,2800,1,pd,2.1766408030524187
165,2800,1,ed,427.99800261196896
165,2800,1,split,1.3044686136255947
165,2500,1,pland,98.54676258992805
165,2500,1,pd,2.1582733812949644
165,2500,1,ed,426.13908872901686
165,2500,1,split,1.2175834553542566
165,2200,1,pland,98.47990301221672
165,2200,1,pd,3.0049633705327077
165,2200,1,ed,429.63722838757815
165,2200,1,split,1.1303467805493348
165,1900,1,pland,98.81575666915981
165,1900,1,pd,2.6316518463115326
165,1900,1,ed,426.2444943073216
165,1900,1,split,1.0371475806617847
165,1600,1,pland,99.91343490304708
165,1600,1,pd,2.1160357032933215
165,1600,1,ed,422.0914127423823
165,1600,1,split,1.0136352699948012
165,1300,1,pland,100
165,1300,1,pd,2.030751378009864
165,1300,1,ed,0
165,1300,1,split,1.0068205366707832
165,1000,1,pland,100
165,1000,1,pd,1.9570429081657614
165,1000,1,ed,0
165,1000,1,split,1.0053015032621262
165,700,1,pland,100
165,700,1,pd,4.007614467488228
165,700,1,ed,0
165,700,1,split,1.0054298464976998
165,400,1,pland,100
165,400,1,pd,16.01024655779699
165,400,1,ed,0
165,400,1,split,1.0917193294225382
165,100,1,pland,100
165,100,1,pd,50.505050505050505
165,100,1,ed,0
165,100,1,split,1
164,2800,1,pland,53.371067922260075
164,2800,1,pd,3.061065473407689
164,2800,1,ed,243.18773792827088
